Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-AUGUST-2020,RY5,NHS ENGLAND MIDLANDS,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6965,0,0,0,0,0,51,0,0,0,0,0,0,0,0,7
MSitAE-AUGUST-2020,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10152,371,5124,0,0,495,2114,0,31,0,0,1,239,0,3927,3,0,1149
MSitAE-AUGUST-2020,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,10393,0,9970,0,0,0,1106,0,130,0,0,0,147,48,4160,0,0,901
MSitAE-AUGUST-2020,RW6,NHS ENGLAND NORTH WEST,PENNINE ACUTE HOSPITALS NHS TRUST,21850,0,4172,66,0,80,3761,0,95,0,0,0,546,0,5819,0,132,940
MSitAE-AUGUST-2020,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
MSitAE-AUGUST-2020,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7305,300,5208,0,0,0,1612,1,49,0,0,0,368,10,1957,0,0,170
MSitAE-AUGUST-2020,RN3,NHS ENGLAND SOUTH WEST,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4898,0,3262,0,0,103,600,0,8,0,0,0,158,0,1892,0,0,1174
MSitAE-AUGUST-2020,RA2,NHS ENGLAND SOUTH EAST,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5476,0,0,0,0,0,513,0,0,0,0,0,20,0,2199,0,0,373
MSitAE-AUGUST-2020,RQW,NHS ENGLAND EAST OF ENGLAND,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8310,0,0,165,0,0,1203,0,0,0,0,0,195,1,2340,0,0,600
MSitAE-AUGUST-2020,RNA,NHS ENGLAND MIDLANDS,THE DUDLEY GROUP NHS FOUNDATION TRUST,7806,0,5208,0,0,626,1032,0,0,0,0,0,883,0,2486,0,0,811
MSitAE-AUGUST-2020,RET,NHS ENGLAND NORTH WEST,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
MSitAE-AUGUST-2020,RVV,NHS ENGLAND SOUTH EAST,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,14864,0,3394,206,0,253,3372,0,16,9,0,0,419,0,4618,0,363,1089
MSitAE-AUGUST-2020,NTPAD,NHS ENGLAND SOUTH EAST,ST MARY'S NHS TREATMENT CENTRE,0,0,5227,0,0,210,0,0,18,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RDE,NHS ENGLAND EAST OF ENGLAND,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13031,0,5016,0,0,71,1073,0,13,0,0,0,34,0,4589,0,216,1508
MSitAE-AUGUST-2020,RM1,NHS ENGLAND EAST OF ENGLAND,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10955,0,5992,0,0,0,4584,0,1,0,0,0,917,2,3071,0,0,1232
MSitAE-AUGUST-2020,RTV,NHS ENGLAND NORTH WEST,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0,0,269,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RDR,NHS ENGLAND SOUTH EAST,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,8736,0,0,0,0,0,11,0,0,0,1,0,0,0,1,0
MSitAE-AUGUST-2020,RKB,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6039,1139,6088,0,0,211,1180,1,28,0,0,0,190,0,2335,72,4,2808
MSitAE-AUGUST-2020,RY2,NHS ENGLAND NORTH WEST,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2952,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RQ3,NHS ENGLAND MIDLANDS,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3463,0,0,0,0,0,147,0,0,0,0,0,0,0,776,0,0,167
MSitAE-AUGUST-2020,Y02816,NHS ENGLAND SOUTH EAST,EASTBOURNE STATION HEALTH CENTRE,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RD8,NHS ENGLAND EAST OF ENGLAND,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6827,0,3575,0,0,59,247,0,0,0,0,0,7,0,1482,0,0,450
MSitAE-AUGUST-2020,RHM,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9077,1128,0,0,0,0,1358,84,0,0,0,0,55,0,3412,22,0,1333
MSitAE-AUGUST-2020,RTE,NHS ENGLAND SOUTH WEST,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,9618,0,2628,0,0,0,2608,0,14,0,0,0,399,1,4025,0,0,601
MSitAE-AUGUST-2020,RMP,NHS ENGLAND NORTH WEST,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7311,0,1382,0,0,0,1035,0,0,0,0,0,121,0,2273,0,0,304
MSitAE-AUGUST-2020,ARN02,NHS ENGLAND NORTH EAST AND YORKSHIRE,ST.GEORGE'S CENTRE,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RWH,NHS ENGLAND EAST OF ENGLAND,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7850,0,4728,0,0,0,1622,0,2,0,0,0,68,0,3131,0,0,332
MSitAE-AUGUST-2020,RHW,NHS ENGLAND SOUTH EAST,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9580,1636,0,0,0,0,804,45,0,0,0,0,83,0,2726,0,0,544
MSitAE-AUGUST-2020,NDA57,NHS ENGLAND SOUTH EAST,HASLEMERE MINOR INJURIES UNIT,0,0,533,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
MSitAE-AUGUST-2020,RYG,NHS ENGLAND MIDLANDS,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62
MSitAE-AUGUST-2020,RDZ,NHS ENGLAND SOUTH WEST,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6847,1228,419,0,0,0,1799,3,0,0,0,0,110,0,2521,0,0,724
MSitAE-AUGUST-2020,RTQ,NHS ENGLAND SOUTH WEST,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3369,0,0,1715,0,0,9,0,0,0,0,0,0,0,0,10
MSitAE-AUGUST-2020,RCX,NHS ENGLAND EAST OF ENGLAND,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6242,0,0,0,0,0,803,0,0,0,0,0,138,2,2280,0,0,484
MSitAE-AUGUST-2020,RWJ,NHS ENGLAND NORTH WEST,STOCKPORT NHS FOUNDATION TRUST,7930,0,0,0,0,0,2277,0,0,0,0,0,773,0,2147,0,0,568
MSitAE-AUGUST-2020,RBV,NHS ENGLAND NORTH WEST,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
MSitAE-AUGUST-2020,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,7261,0,0,0,0,0,693,0,0,0,0,0,126,0,1206,0,0,78
MSitAE-AUGUST-2020,RTX,NHS ENGLAND NORTH WEST,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7439,86,1918,0,0,0,810,0,29,0,0,0,64,1,2149,0,40,684
MSitAE-AUGUST-2020,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,12343,0,7816,0,0,0,1950,0,286,0,0,0,384,45,4050,0,0,459
MSitAE-AUGUST-2020,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,8056,2861,6266,0,0,0,0,0,0,0,0,0,606,7,2357,0,0,805
MSitAE-AUGUST-2020,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5489,0,3412,0,0,0,773,0,14,0,0,0,208,0,1950,0,189,420
MSitAE-AUGUST-2020,R1D,NHS ENGLAND MIDLANDS,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,1985,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18
MSitAE-AUGUST-2020,RNZ,NHS ENGLAND SOUTH WEST,SALISBURY NHS FOUNDATION TRUST,4358,237,1174,0,0,0,533,0,0,0,0,0,52,0,1332,0,0,685
MSitAE-AUGUST-2020,RN7,NHS ENGLAND SOUTH EAST,DARTFORD AND GRAVESHAM NHS TRUST,8471,0,1643,0,0,0,764,0,2,0,0,0,51,0,2763,0,0,202
MSitAE-AUGUST-2020,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,19362,802,11740,0,0,0,2906,15,26,0,0,0,1302,8,7320,0,0,1410
MSitAE-AUGUST-2020,RH5,NHS ENGLAND SOUTH WEST,SOMERSET NHS FOUNDATION TRUST,6306,0,7476,0,0,28,823,0,48,0,0,1,78,0,1836,0,0,967
MSitAE-AUGUST-2020,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11175,0,3183,0,0,1971,1068,0,0,0,0,0,210,0,3524,0,0,757
MSitAE-AUGUST-2020,RNQ,NHS ENGLAND MIDLANDS,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7264,0,0,0,0,0,0,0,0,0,0,0,123,0,1885,0,0,246
MSitAE-AUGUST-2020,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GOOLE & DISTRICT HOSPITAL,0,0,1144,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,DT301,NHS ENGLAND EAST OF ENGLAND,HERTS URGENT CARE (ASCOTS LANE),0,0,1587,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,R1F,NHS ENGLAND SOUTH EAST,ISLE OF WIGHT NHS TRUST,2868,0,2207,0,0,0,544,0,1,0,0,0,182,0,1039,0,0,202
MSitAE-AUGUST-2020,RBD,NHS ENGLAND SOUTH WEST,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4364,0,3841,0,0,32,336,0,0,0,0,0,7,0,1363,0,0,174
MSitAE-AUGUST-2020,RK9,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8873,93,3525,0,0,0,0,0,0,0,0,0,220,7,2907,0,763,0
MSitAE-AUGUST-2020,RWF,NHS ENGLAND SOUTH EAST,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,13030,0,2688,0,0,0,441,0,5,0,0,0,83,0,4388,0,0,378
MSitAE-AUGUST-2020,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE WILBERFORCE HEALTH CENTRE,0,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RTH,NHS ENGLAND SOUTH EAST,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10741,1210,393,0,0,0,1567,0,0,0,0,0,243,0,3171,82,17,3165
MSitAE-AUGUST-2020,RTP,NHS ENGLAND SOUTH EAST,SURREY AND SUSSEX HEALTHCARE NHS TRUST,7935,0,696,0,0,0,374,0,0,0,0,0,119,0,2556,0,0,434
MSitAE-AUGUST-2020,DD401,NHS ENGLAND SOUTH WEST,EXMOUTH MINOR INJURY UNIT,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,13910,0,6654,0,0,0,0,0,0,0,0,0,37,0,2457,0,0,334
MSitAE-AUGUST-2020,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE,EAST RIDING COMMUNITY HOSPITAL,0,0,1952,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRANSHOLME HEALTH CENTRE,0,0,2430,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RYF,NHS ENGLAND SOUTH WEST,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1467,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RLT,NHS ENGLAND MIDLANDS,GEORGE ELIOT HOSPITAL NHS TRUST,5463,0,1039,0,0,0,347,0,0,0,0,0,57,0,1352,0,0,43
MSitAE-AUGUST-2020,RMC,NHS ENGLAND NORTH WEST,BOLTON NHS FOUNDATION TRUST,8939,0,989,0,0,0,1616,0,20,0,0,0,233,5,2096,0,21,520
MSitAE-AUGUST-2020,REM,NHS ENGLAND NORTH WEST,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17186,108,6633,0,0,0,2515,0,0,0,0,0,201,0,6870,0,0,1525
MSitAE-AUGUST-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE,MID YORKSHIRE HOSPITALS NHS TRUST,15636,0,3496,0,0,0,0,0,0,0,0,0,1108,0,3358,0,140,581
MSitAE-AUGUST-2020,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9290,0,12518,199,0,0,1027,0,44,29,0,0,220,0,5369,0,0,1162
MSitAE-AUGUST-2020,RBL,NHS ENGLAND NORTH WEST,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7074,0,2102,0,0,0,1354,0,26,0,0,0,155,0,2644,0,0,1200
MSitAE-AUGUST-2020,NTV0B,NHS ENGLAND SOUTH EAST,ASHFORD WALK-IN-CENTRE,0,0,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4083,0,511,0,0,0,587,0,0,0,0,0,2,0,1005,0,0,353
MSitAE-AUGUST-2020,NTV0W,NHS ENGLAND SOUTH EAST,WOKING WALK IN CENTRE,0,0,2244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RWX,NHS ENGLAND SOUTH EAST,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1942,0,0,0,0,0,37,0,0,0,0,0,0,0,42,0
MSitAE-AUGUST-2020,RNS,NHS ENGLAND MIDLANDS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,6995,609,1219,0,0,0,1061,3,0,0,0,0,542,0,1968,0,0,982
MSitAE-AUGUST-2020,RY4,NHS ENGLAND EAST OF ENGLAND,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,653,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7311,0,1589,0,0,0,1614,0,1,0,0,0,523,2,1983,0,0,552
MSitAE-AUGUST-2020,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,2770,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-AUGUST-2020,RXL,NHS ENGLAND NORTH WEST,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6078,0,7778,0,0,79,1805,0,2,0,0,0,489,4,2180,0,0,725
MSitAE-AUGUST-2020,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9613,738,4220,0,0,0,1552,0,6,0,0,0,147,0,2752,0,0,2397
MSitAE-AUGUST-2020,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,17243,0,3095,137,0,0,2172,0,0,0,0,0,879,14,3830,0,0,841
MSitAE-AUGUST-2020,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11795,555,7231,0,0,0,4936,3,195,0,0,0,56,18,4066,0,0,706
MSitAE-AUGUST-2020,RYR,NHS ENGLAND SOUTH EAST,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,13337,0,0,0,0,0,1207,0,0,0,0,0,99,8,4021,0,0,956
MSitAE-AUGUST-2020,RWW,NHS ENGLAND NORTH WEST,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6915,0,1892,0,0,0,1259,0,5,0,0,0,466,0,2191,0,0,139
MSitAE-AUGUST-2020,RWG,NHS ENGLAND EAST OF ENGLAND,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5807,0,6300,0,0,204,2059,0,32,0,0,0,519,0,2762,0,0,577
MSitAE-AUGUST-2020,RXN,NHS ENGLAND NORTH WEST,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4421,0,8119,0,0,0,1355,0,110,0,0,0,369,0,1929,0,229,888
MSitAE-AUGUST-2020,RPA,NHS ENGLAND SOUTH EAST,MEDWAY NHS FOUNDATION TRUST,6652,0,3109,0,0,0,1419,0,133,0,0,0,261,0,2256,0,0,1088
MSitAE-AUGUST-2020,RDU,NHS ENGLAND SOUTH EAST,FRIMLEY HEALTH NHS FOUNDATION TRUST,19095,0,0,0,0,0,0,0,0,0,0,0,322,0,4192,0,0,911
MSitAE-AUGUST-2020,RM3,NHS ENGLAND NORTH WEST,SALFORD ROYAL NHS FOUNDATION TRUST,7200,0,604,0,0,0,861,0,0,0,0,0,233,0,2440,0,0,270
MSitAE-AUGUST-2020,RTK,NHS ENGLAND SOUTH EAST,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8474,0,0,0,0,0,1508,0,0,0,0,0,267,10,1770,0,0,281
MSitAE-AUGUST-2020,RXH,NHS ENGLAND SOUTH EAST,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,12541,1537,0,0,0,0,2010,0,0,0,0,0,289,0,3545,26,0,358
MSitAE-AUGUST-2020,RGP,NHS ENGLAND EAST OF ENGLAND,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7139,0,102,0,0,0,976,0,2,0,0,0,116,1,1564,0,0,392
MSitAE-SEPTEMBER-2020,NTV0W,NHS ENGLAND SOUTH EAST,WOKING WALK IN CENTRE,0,0,2230,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,C82009,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH MED.CTR,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RJ8,NHS ENGLAND SOUTH WEST,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,81
MSitAE-SEPTEMBER-2020,NR3,NHS ENGLAND MIDLANDS,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,3400,0,0,230,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NQT5H,NHS ENGLAND SOUTH WEST,PAULTON MEMORIAL HOSPITAL,0,0,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y02961,NHS ENGLAND MIDLANDS,SUMMERFIELD GP SURG & URGENT CARE CENTRE,0,0,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NQT10,NHS ENGLAND SOUTH EAST,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NQT5F,NHS ENGLAND NORTH WEST,SKELMERSDALE WALK IN CENTRE,0,0,1114,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RL1,NHS ENGLAND MIDLANDS,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
MSitAE-SEPTEMBER-2020,Y02532,NHS ENGLAND NORTH WEST,MIRIAM MINOR EMERGENCY,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,L83087,NHS ENGLAND SOUTH WEST,OKEHAMPTON MEDICAL CENTRE,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,C83023,NHS ENGLAND MIDLANDS,SLEAFORD MEDICAL GROUP,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MSitAE-SEPTEMBER-2020,RYY,NHS ENGLAND SOUTH EAST,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,4750,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RVY,NHS ENGLAND NORTH WEST,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,5967,0,2725,0,0,0,854,0,0,0,0,0,136,0,1978,0,0,89
MSitAE-SEPTEMBER-2020,DD401,NHS ENGLAND SOUTH WEST,EXMOUTH MINOR INJURY UNIT,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,C82038,NHS ENGLAND MIDLANDS,LATHAM HOUSE MEDICAL PRACTICE,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RW1,NHS ENGLAND SOUTH EAST,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,618,0,0,0,0,0,3,0,0,0,0,0,0,0,2,173
MSitAE-SEPTEMBER-2020,NTV0B,NHS ENGLAND SOUTH EAST,ASHFORD WALK-IN-CENTRE,0,0,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RPC,NHS ENGLAND SOUTH EAST,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,754,0,0,0,0,0,1,0,0,0,0,0,0,0,11,507
MSitAE-SEPTEMBER-2020,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,11620,0,0,0,0,0,1286,0,0,0,0,0,281,0,2556,0,0,894
MSitAE-SEPTEMBER-2020,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,6198,0,0,398,0,0,50,0,0,1,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NYM13,NHS ENGLAND LONDON,HHCIC EAST WIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NDJ,NHS ENGLAND SOUTH EAST,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RY4,NHS ENGLAND EAST OF ENGLAND,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,752,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,AQN04,NHS ENGLAND SOUTH EAST,PHL LYMINGTON UTC,0,0,1606,0,0,133,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,M85813,NHS ENGLAND MIDLANDS,BIRMINGHAM WIC,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5597,0,3269,0,0,0,610,0,5,0,0,0,149,0,2250,0,190,355
MSitAE-SEPTEMBER-2020,RDY,NHS ENGLAND SOUTH WEST,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
MSitAE-SEPTEMBER-2020,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,2843,0,0,335,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NTP11,NHS ENGLAND SOUTH EAST,SOUTHAMPTON NHS TREATMENT CENTRE,0,0,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RXK,NHS ENGLAND MIDLANDS,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11610,873,2065,0,0,0,2814,46,1,0,0,0,439,0,2919,21,0,451
MSitAE-SEPTEMBER-2020,RJR,NHS ENGLAND NORTH WEST,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5845,0,633,0,0,0,755,0,1,0,0,0,252,0,1684,0,0,749
MSitAE-SEPTEMBER-2020,AAH,NHS ENGLAND SOUTH WEST,TETBURY HOSPITAL TRUST LTD,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,NTPAD,NHS ENGLAND SOUTH EAST,ST MARY'S NHS TREATMENT CENTRE,0,0,4786,0,0,200,0,0,149,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y00751,NHS ENGLAND SOUTH EAST,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,RTK,NHS ENGLAND SOUTH EAST,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8502,0,0,29,0,0,981,0,0,0,0,0,121,9,1901,0,0,301
MSitAE-SEPTEMBER-2020,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7864,0,0,0,0,0,489,0,0,0,0,0,57,0,1371,0,0,164
MSitAE-SEPTEMBER-2020,RLQ,NHS ENGLAND MIDLANDS,WYE VALLEY NHS TRUST,5278,0,0,0,0,0,1007,0,0,0,0,0,177,1,1450,0,0,253
MSitAE-SEPTEMBER-2020,Y02615,NHS ENGLAND MIDLANDS,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-SEPTEMBER-2020,Y02676,NHS ENGLAND SOUTH EAST,BRIGHTON STATION HEALTH CENTRE,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
